host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_identity_verified,accommodates,bathrooms,bedrooms,beds,amenities,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,reviews_per_month,distance_to_dam,has_metro
1,100,100,1.0,1,2,1.0,1.0,1.0,14,0,1,0.0,2,30,2,4,4,4,2,100.0,10.0,10.0,10.0,8.0,10.0,10.0,1,1,1,2.0,3.59558379269,0
2,100,88,2.0,0,1,1.0,1.0,1.0,12,0,1,0.0,1,1,9,24,52,52,70,89.0,9.0,9.0,9.0,10.0,10.0,9.0,0,0,2,3.8,1.2370097474,1
2,100,100,2.0,1,2,1.0,1.0,1.0,8,50.0,2,0.0,3,30,30,60,90,365,14,93.0,9.0,10.0,10.0,10.0,10.0,9.0,0,2,2,0.92,2.12002755002,0
4,0,0,1.0,0,2,1.0,0.0,1.0,10,0,1,0.0,3,30,18,36,36,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.47357021495,0
2,100,100,1.0,1,2,1.0,1.0,1.0,11,25.0,1,0.0,6,30,2,23,23,23,7,94.0,9.0,9.0,9.0,10.0,9.0,9.0,0,1,1,0.87,2.1019680744,1
1,100,97,1.0,1,2,1.5,1.0,1.0,11,8.0,1,10.0,2,30,4,5,22,297,12,90.0,9.0,9.0,10.0,9.0,8.0,9.0,1,2,1,5.81,9.54515939515,1
2,95,88,1.0,1,4,1.0,1.0,4.0,17,35.0,2,30.0,2,30,20,50,80,170,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,1,2.0,1.33272180987,0
4,0,0,1.0,1,4,1.0,1.0,1.0,11,30.0,1,0.0,2,30,0,0,0,0,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.44,2.75347746524,0
1,100,100,1.0,0,4,1.0,2.0,2.0,15,25.0,2,50.0,1,30,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.3,4.71763788307,0
1,100,88,3.0,1,4,1.0,1.0,4.0,15,0,2,10.0,3,30,5,10,10,11,56,95.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,1,1.98,1.09836609425,0
3,70,60,1.0,0,1,1.0,1.0,1.0,10,22.0,1,0.0,2,30,25,55,85,85,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,5.24883929577,0
1,100,100,2.0,0,3,1.0,1.0,1.0,16,40.0,2,15.0,3,30,2,5,12,260,20,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1,1,2,5.36,2.23877341876,0
1,100,77,1.0,1,2,1.0,1.0,1.0,11,25.0,1,0.0,2,30,10,12,12,195,35,94.0,9.0,10.0,10.0,10.0,9.0,9.0,0,1,1,1.91,1.74902440186,0
1,100,100,1.0,1,2,1.0,1.0,1.0,11,20.0,2,30.0,3,30,0,0,0,0,17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,1.12,1.5960256722,0
4,0,0,1.0,0,4,1.0,3.0,3.0,15,20.0,1,0.0,2,30,11,24,25,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.44382550296,0
1,99,100,166.0,1,2,1.0,1.0,1.0,15,39.0,1,0.0,2,30,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,156,0.0,2.02562888418,0
1,100,96,1.0,0,2,1.0,0.0,1.0,10,0,1,0.0,3,30,4,6,10,260,136,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,4.86,3.34431994559,0
1,100,86,1.0,1,2,1.0,1.0,1.0,16,40.0,2,0.0,3,30,6,6,6,190,3,100.0,9.0,10.0,10.0,10.0,10.0,9.0,0,0,1,1.14,1.79416779714,0
3,86,60,1.0,0,2,1.0,1.0,1.0,11,35.0,1,0.0,2,14,0,0,0,211,3,90.0,9.0,9.0,9.0,10.0,10.0,9.0,0,1,1,0.26,2.3265571858,0
4,20,60,1.0,0,2,1.0,1.0,1.0,15,20.0,1,0.0,2,5,6,27,57,332,16,87.0,10.0,10.0,10.0,9.0,8.0,9.0,0,0,1,0.6,3.11120079592,0
1,99,100,166.0,1,2,1.0,1.0,1.0,15,39.0,1,0.0,2,30,18,23,23,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,156,0.0,3.22173277979,0
1,100,0,1.0,0,3,1.0,2.0,2.0,12,40.0,1,40.0,1,30,28,58,88,88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,1.0,6.35408905791,0
1,99,98,81.0,1,2,1.0,1.0,2.0,19,45.0,1,0.0,2,30,0,0,0,0,1,100.0,10.0,10.0,10.0,8.0,10.0,10.0,1,2,71,0.79,1.67428321194,0
2,100,100,1.0,0,4,1.0,1.0,3.0,14,30.0,2,10.0,6,30,8,26,51,131,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,2.24,1.24525123672,0
2,100,100,1.0,1,2,1.5,1.0,1.0,17,15.0,1,0.0,1,30,0,12,12,12,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,2.0,4.12351213792,1
4,0,0,1.0,0,2,1.0,1.0,1.0,12,0,1,0.0,2,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,2.56172471257,0
2,100,96,2.0,0,4,1.0,1.0,2.0,18,15.0,2,20.0,1,30,5,20,49,321,24,83.0,9.0,8.0,9.0,9.0,8.0,8.0,1,2,2,5.11,2.38067934763,0
1,100,97,2.0,1,2,1.0,1.0,1.0,23,0,1,0.0,1,30,0,0,2,208,69,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,2,12.25,2.04898938016,0
4,0,0,1.0,1,2,1.0,1.0,1.0,8,0,1,0.0,2,14,0,0,0,0,11,94.0,9.0,9.0,10.0,9.0,10.0,9.0,0,0,1,0.21,2.32009274948,0
1,100,60,1.0,1,2,1.0,1.0,1.0,8,30.0,2,15.0,4,30,0,0,20,110,21,95.0,10.0,9.0,10.0,10.0,9.0,9.0,0,1,1,0.61,2.60809407129,0
1,99,100,166.0,1,2,1.0,1.0,1.0,15,39.0,1,0.0,2,30,2,2,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,156,0.0,3.17179007949,0
4,0,0,1.0,1,2,1.0,1.0,1.0,12,40.0,1,0.0,3,30,2,2,2,2,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.18,2.31816944167,0
3,100,96,2.0,0,4,1.0,3.0,3.0,9,22.0,1,0.0,1,30,0,0,10,197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,3.59846167313,0
1,100,25,1.0,1,2,1.0,1.0,1.0,12,30.0,1,0.0,4,30,12,42,72,347,6,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,1,0.61,2.46361470502,0
4,0,0,1.0,0,5,1.0,2.0,3.0,17,0,1,0.0,4,14,0,0,0,0,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.16,7.34010528176,0
4,0,0,1.0,1,2,1.0,1.0,2.0,4,0,1,0.0,2,30,0,0,0,0,3,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,2,1,0.12,0.448458517377,0
2,90,71,1.0,0,2,1.0,1.0,1.0,17,20.0,1,15.0,2,7,4,4,4,188,37,93.0,9.0,7.0,10.0,10.0,9.0,9.0,0,1,1,0.8,2.543328047,0
2,90,83,1.0,0,5,1.5,2.0,2.0,11,35.0,1,35.0,2,30,0,0,0,0,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0.9,1.46717399194,0
1,89,67,1.0,0,2,1.0,1.0,1.0,12,0,1,0.0,4,30,0,0,0,183,26,85.0,8.0,8.0,9.0,9.0,9.0,8.0,0,2,1,0.72,1.9501208529,0
1,100,100,2.0,1,2,1.0,1.0,1.0,20,10.0,1,0.0,1,30,2,27,57,147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,0.0,7.53303682824,1
1,100,100,4.0,1,4,1.0,2.0,2.0,15,25.0,2,0.0,2,30,0,0,0,178,9,93.0,10.0,10.0,10.0,10.0,8.0,9.0,0,1,3,0.53,3.34842115698,0
1,100,100,1.0,0,2,1.0,0.0,1.0,12,10.0,1,0.0,1,5,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1.0,4.20480267849,0
1,99,100,166.0,1,4,1.0,3.0,3.0,15,49.0,1,0.0,2,30,2,17,17,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,156,0.0,7.58750354015,0
2,100,100,1.0,1,4,1.0,3.0,6.0,22,120.0,4,75.0,1,30,6,24,24,24,11,95.0,9.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.47,3.25980273489,0
1,100,100,1.0,1,3,1.0,2.0,2.0,21,30.0,2,30.0,3,30,12,17,35,71,22,94.0,9.0,10.0,10.0,10.0,9.0,9.0,1,2,1,2.03,8.0631685039,0
3,80,95,2.0,0,2,1.0,1.0,1.0,19,5.0,1,15.0,1,30,2,9,9,193,17,76.0,8.0,6.0,10.0,9.0,8.0,8.0,0,0,2,1.51,3.1512391203,0
1,100,100,1.0,0,2,1.5,1.0,1.0,13,0,2,10.0,3,30,9,9,9,9,3,93.0,9.0,10.0,10.0,9.0,9.0,9.0,0,0,1,0.49,4.24231494217,0
3,67,100,1.0,0,2,1.0,1.0,1.0,9,0,1,0.0,14,21,0,0,12,21,3,100.0,10.0,10.0,10.0,9.0,9.0,9.0,0,2,1,0.33,2.87809633844,1
4,0,0,1.0,0,4,1.0,1.0,4.0,15,0,3,0.0,3,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.971429866733,0
2,100,75,2.0,1,4,2.0,4.0,5.0,15,100.0,4,50.0,3,30,0,13,13,28,2,90.0,9.0,9.0,10.0,10.0,10.0,8.0,0,0,1,0.63,1.04728875946,0
4,0,0,1.0,0,2,2.0,1.0,1.0,8,0,1,0.0,1,30,0,0,0,0,2,100.0,10.0,8.0,10.0,10.0,8.0,10.0,0,0,1,0.19,3.06499457237,0
3,67,94,1.0,1,2,1.0,2.0,2.0,11,20.0,1,0.0,1,30,11,28,55,101,33,84.0,8.0,8.0,9.0,9.0,9.0,8.0,0,1,1,1.29,1.71119800636,0
1,100,60,1.0,1,2,1.0,1.0,1.0,11,25.0,1,10.0,1,10,29,59,89,364,17,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.78,6.25816325419,0
3,100,100,1.0,1,4,1.0,2.0,1.0,23,50.0,4,20.0,1,30,25,47,77,352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,3.56670271584,0
3,70,100,1.0,1,5,1.0,4.0,4.0,19,85.0,3,0.0,7,14,21,51,81,81,1,80.0,8.0,8.0,8.0,8.0,8.0,8.0,0,1,1,0.09,4.50111639916,0
2,100,78,1.0,0,2,1.0,1.0,1.0,14,35.0,1,0.0,1,30,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,1.0,2.95752861433,0
1,100,100,1.0,1,5,1.5,3.0,3.0,23,50.0,4,20.0,2,30,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.66,1.50067540122,1
1,100,100,1.0,1,2,1.5,1.0,1.0,15,35.0,1,15.0,2,30,2,7,8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,3.44705322151,0
2,100,67,1.0,0,2,1.0,1.0,1.0,9,20.0,1,20.0,4,30,8,12,17,17,32,90.0,9.0,8.0,10.0,10.0,10.0,9.0,0,2,1,0.89,1.03483795522,0
3,88,57,1.0,1,4,1.0,2.0,4.0,8,60.0,1,0.0,1,30,2,6,10,276,2,80.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0,1,1.03,3.95445025856,0
2,100,100,1.0,1,2,1.0,1.0,1.0,13,37.0,1,0.0,1,30,13,13,13,31,3,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.78,3.12881036254,0
2,100,0,1.0,0,4,1.5,3.0,4.0,15,62.0,4,35.0,4,30,0,0,4,4,1,80.0,10.0,10.0,10.0,10.0,8.0,8.0,0,2,1,0.52,3.65433226827,0
4,0,0,1.0,1,2,1.0,1.0,1.0,12,15.0,0,0.0,2,21,0,0,0,183,43,89.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1,1,1.49,1.4684969814,1
1,100,100,1.0,0,2,1.0,1.0,1.0,15,55.0,1,0.0,3,30,0,5,5,5,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1,1,0.31,8.14521196471,0
3,100,100,1.0,1,2,1.0,1.0,1.0,16,0,0,0.0,3,30,0,3,3,3,6,87.0,9.0,9.0,9.0,9.0,8.0,9.0,0,1,1,0.49,6.51464257258,0
1,100,100,1.0,0,2,1.0,1.0,1.0,9,0,1,0.0,2,5,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0.38,2.70291333252,0
4,0,0,1.0,0,2,1.0,1.0,1.0,14,50.0,1,0.0,3,12,11,11,11,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,2.7746925821,0
2,100,100,2.0,0,2,1.0,1.0,1.0,13,20.0,2,35.0,3,30,30,60,63,242,34,89.0,9.0,8.0,9.0,10.0,9.0,8.0,0,1,2,1.46,3.06082093397,0
3,100,83,1.0,1,2,1.0,0.0,1.0,16,20.0,1,0.0,2,30,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,1.8,1.99891781121,0
1,100,97,64.0,1,4,1.0,2.0,2.0,12,35.0,1,13.0,2,30,4,16,39,84,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,57,0.0,3.49077538173,0
1,100,100,2.0,1,2,1.0,1.0,1.0,20,0,1,0.0,3,30,5,11,12,245,103,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,2,2,1.91,0.441069047508,0
1,100,0,1.0,0,4,1.0,2.0,2.0,13,0,1,0.0,2,14,5,12,27,292,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.08,3.55439447209,0
3,70,74,1.0,1,2,1.0,1.0,1.0,20,12.0,1,0.0,1,30,1,1,12,259,4,90.0,9.0,7.0,8.0,9.0,9.0,8.0,0,0,1,2.07,2.18231160221,0
1,100,100,1.0,1,4,1.0,3.0,3.0,19,60.0,2,15.0,2,30,10,30,30,30,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.53,2.1034206664,0
4,0,0,1.0,0,3,1.0,2.0,2.0,11,25.0,1,0.0,2,30,0,0,0,0,1,100.0,10.0,10.0,8.0,10.0,10.0,10.0,0,0,1,0.21,2.6385461927,0
2,100,100,1.0,0,4,1.0,3.0,2.0,18,35.0,2,30.0,2,30,0,0,0,184,2,90.0,9.0,9.0,9.0,9.0,9.0,9.0,0,1,1,2.0,3.7092465446,1
3,100,92,1.0,0,2,1.0,1.0,1.0,12,35.0,1,0.0,2,30,10,33,37,37,31,93.0,10.0,10.0,10.0,9.0,10.0,9.0,0,2,1,1.41,2.17680983419,0
1,100,100,1.0,0,2,1.0,1.0,1.0,16,0,1,0.0,1,30,7,7,7,7,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0,1,1.0,0.0600861846598,0
1,100,100,1.0,1,3,1.0,2.0,2.0,14,30.0,1,0.0,3,30,5,20,23,23,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.5,2.59330930649,0
4,40,65,1.0,1,4,1.0,1.0,2.0,16,30.0,2,10.0,1,30,25,55,85,85,4,67.0,7.0,7.0,7.0,7.0,7.0,7.0,0,2,1,1.69,3.93065637787,0
3,50,100,1.0,1,2,1.0,1.0,1.0,11,0,1,0.0,2,30,0,0,0,183,10,94.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,1,0.74,3.97702536828,0
2,100,92,1.0,1,5,2.0,2.0,2.0,22,75.0,2,30.0,2,30,14,37,66,338,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1.0,0.93908700705,1
3,90,40,1.0,0,6,1.5,3.0,6.0,19,50.0,4,45.0,5,30,19,46,76,351,23,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,1.01,7.09611552071,0
1,100,100,2.0,0,2,1.0,1.0,1.0,11,0,1,0.0,1,30,19,48,78,353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.59042651763,0
4,0,0,1.0,1,2,1.0,1.0,1.0,7,36.0,1,0.0,3,30,0,0,0,0,4,90.0,9.0,9.0,9.0,9.0,10.0,9.0,0,1,1,0.24,1.3746077989,0
2,100,87,1.0,1,2,1.0,1.0,2.0,20,0,1,0.0,2,4,4,4,18,57,7,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,1,2.12,2.51187384858,0
2,100,100,1.0,1,3,1.0,1.0,2.0,6,60.0,2,30.0,2,30,30,60,90,365,9,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,2.76,2.55497225774,0
4,0,0,1.0,1,4,1.0,0.0,2.0,8,0,1,0.0,7,7,0,0,0,0,6,80.0,10.0,6.0,10.0,9.0,9.0,8.0,0,1,1,0.5,0.988717970229,1
2,90,100,2.0,1,2,1.0,1.0,1.0,10,0,1,0.0,3,30,5,10,19,42,138,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,3.13,1.51672799975,0
2,100,100,1.0,1,2,1.0,1.0,1.0,11,50.0,0,0.0,3,30,14,27,36,125,16,99.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,0.73,3.19705920131,0
4,0,0,1.0,1,2,1.0,1.0,1.0,6,0,1,0.0,2,7,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.07,3.96317033221,0
3,70,83,1.0,1,4,1.5,3.0,6.0,12,0,1,0.0,2,30,2,5,5,188,87,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,1,2.98,1.29495009774,1
4,29,67,1.0,0,2,1.0,1.0,1.0,14,30.0,1,0.0,2,30,29,37,41,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.96164115587,0
4,0,0,1.0,0,4,1.0,2.0,2.0,15,25.0,4,25.0,3,30,0,0,0,0,18,97.0,10.0,9.0,10.0,10.0,10.0,9.0,0,2,1,0.66,0.811397086228,0
1,100,100,1.0,1,2,1.0,1.0,1.0,18,50.0,1,0.0,2,30,2,22,22,22,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,2.61,0.499592237871,1
4,0,0,6.0,1,4,1.0,0.0,4.0,4,30.0,1,0.0,2,30,0,0,0,215,1,100.0,6.0,10.0,10.0,8.0,10.0,8.0,0,2,6,0.1,0.347328264303,0
2,100,75,2.0,1,4,1.0,2.0,2.0,18,30.0,1,0.0,2,30,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,2,1.0,3.16137630188,0
2,100,75,1.0,0,2,1.0,0.0,2.0,16,50.0,1,0.0,3,15,0,3,15,281,26,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.89,4.20932430166,0
2,100,90,2.0,0,2,1.0,1.0,1.0,10,0,1,0.0,2,15,11,11,11,11,6,87.0,9.0,8.0,9.0,9.0,9.0,9.0,0,2,2,1.27,1.91214396453,0
3,80,100,1.0,0,5,1.0,3.0,5.0,8,0,1,10.0,4,30,0,2,2,185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,4.15207589764,0
1,100,42,1.0,0,1,0.0,1.0,1.0,6,0,2,25.0,1,2,0,0,0,0,11,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2,1,0.17,2.14593301558,0
1,100,100,1.0,1,4,1.0,2.0,1.0,11,30.0,2,8.0,2,30,3,4,4,4,47,96.0,10.0,10.0,10.0,10.0,8.0,9.0,0,2,1,1.16,3.41851430399,0
2,98,83,3.0,1,1,1.0,1.0,1.0,9,0,1,0.0,1,30,2,2,15,15,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,3,1.0,1.96099631749,0
2,100,100,1.0,1,2,1.0,1.0,1.0,11,25.0,1,0.0,2,7,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.12,1.20627599399,0
2,93,96,1.0,1,4,1.0,1.0,2.0,14,60.0,2,65.0,2,30,2,29,50,325,3,90.0,9.0,7.0,8.0,10.0,10.0,7.0,0,2,1,0.93,0.938625916324,0
1,100,100,1.0,1,2,1.0,1.0,1.0,19,24.0,1,0.0,2,30,4,4,8,37,10,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,1.13,1.93671926682,0
2,100,75,1.0,0,4,1.0,3.0,4.0,20,50.0,1,0.0,2,30,0,16,21,256,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,1.11,2.39321929652,0
2,80,100,1.0,0,4,1.0,2.0,4.0,9,50.0,1,30.0,2,30,0,0,0,0,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.57,2.36823728191,0
2,100,100,1.0,0,3,1.0,1.0,2.0,18,0,1,35.0,2,30,2,5,22,291,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.51,4.85973589557,0
2,100,23,1.0,0,1,1.0,1.0,1.0,10,0,1,0.0,1,30,0,0,0,0,1,100.0,10.0,8.0,10.0,10.0,10.0,8.0,0,0,1,1.0,3.24694580622,0
1,100,100,1.0,0,4,1.0,0.0,3.0,10,35.0,2,30.0,2,30,0,0,0,0,22,79.0,9.0,8.0,8.0,9.0,9.0,8.0,0,1,1,6.47,0.420387339608,1
2,100,63,5.0,1,1,1.0,1.0,1.0,11,0,1,7.0,6,30,17,33,63,153,5,85.0,9.0,9.0,10.0,10.0,9.0,9.0,0,2,4,1.34,3.68488607203,1
2,98,95,2.0,0,2,1.0,1.0,1.0,7,20.0,1,39.0,2,30,2,22,41,128,116,91.0,9.0,10.0,9.0,9.0,8.0,9.0,0,2,2,3.79,3.03378218929,0
2,86,100,1.0,1,4,1.0,2.0,2.0,18,100.0,2,50.0,2,30,27,57,87,362,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,1,2,1,0.81,4.21286971797,1
3,67,100,1.0,1,4,1.0,2.0,2.0,11,0,4,25.0,2,30,0,0,7,7,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.06,2.6635941897,0
1,100,96,3.0,1,2,1.0,1.0,1.0,12,0,1,0.0,2,30,13,13,13,13,19,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,3,1.25,4.83500109815,1
1,100,100,1.0,1,2,1.0,1.0,2.0,19,25.0,2,0.0,2,3,0,0,0,0,73,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,2.01,2.94318396374,0
2,98,93,77.0,1,2,1.0,1.0,1.0,5,79.0,1,0.0,3,30,3,25,25,25,2,80.0,10.0,8.0,10.0,10.0,10.0,10.0,0,2,35,1.2,1.39439263512,0
4,0,0,1.0,1,4,1.5,2.0,2.0,17,40.0,2,35.0,5,30,0,0,0,211,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.16,2.59411441784,0
3,60,80,1.0,1,2,1.0,1.0,1.0,12,50.0,1,0.0,1,5,17,27,53,261,19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.79,1.97788248472,0
4,0,0,1.0,1,2,1.0,1.0,2.0,16,20.0,1,0.0,3,30,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1,0.29,1.87737557297,0
2,100,58,1.0,0,2,1.0,1.0,1.0,7,30.0,0,0.0,3,30,29,59,89,89,8,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,1,1,0.78,2.18030494234,0
4,25,100,1.0,0,3,1.0,1.0,2.0,6,25.0,1,0.0,5,11,8,9,36,311,8,84.0,8.0,8.0,10.0,9.0,6.0,8.0,0,2,1,0.73,3.5626342106,0
2,100,70,1.0,0,2,1.0,1.0,1.0,16,15.0,1,0.0,5,30,1,1,1,2,5,96.0,9.0,10.0,10.0,10.0,8.0,9.0,0,1,1,1.56,6.14833260121,1
2,100,100,1.0,1,2,1.0,0.0,1.0,7,0,1,0.0,2,30,0,4,4,188,4,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1,1,0.65,1.10438090245,0
2,95,66,5.0,1,8,2.5,3.0,6.0,19,55.0,3,29.0,2,30,16,35,54,319,13,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,4,0.88,1.25361924114,0
2,100,100,1.0,1,2,1.0,1.0,1.0,13,40.0,0,0.0,3,30,0,3,3,9,4,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,1,1,0.31,1.94634810393,0
4,0,0,1.0,1,2,1.0,1.0,1.0,13,0,1,0.0,2,30,0,0,27,117,8,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.57,1.11850073186,0
4,43,89,1.0,0,2,1.0,1.0,1.0,13,35.0,1,15.0,2,30,17,37,61,113,12,95.0,10.0,9.0,9.0,10.0,10.0,9.0,1,1,1,3.43,1.93128231879,0
4,0,0,1.0,0,4,1.0,1.0,2.0,11,50.0,2,30.0,3,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,3.03948846185,0
1,99,100,11.0,1,2,1.0,0.0,1.0,15,35.0,1,0.0,2,30,4,28,58,333,73,84.0,9.0,9.0,9.0,9.0,10.0,8.0,1,1,11,4.81,1.09404331494,0
1,100,81,1.0,0,6,1.5,4.0,5.0,22,65.0,3,0.0,1,30,30,60,90,365,37,92.0,9.0,8.0,9.0,9.0,9.0,9.0,0,1,1,1.47,3.00496934191,0
1,99,100,166.0,1,4,1.5,4.0,4.0,12,49.0,1,0.0,3,30,19,26,26,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,156,0.0,6.88116840113,0
1,100,97,8.0,1,2,1.0,1.0,2.0,12,20.0,1,31.0,2,30,17,47,77,352,12,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1,2,7,0.87,1.43754384384,0
1,100,94,1.0,1,2,1.0,1.0,2.0,18,35.0,1,0.0,2,28,1,26,47,322,9,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0,2,1,2.81,1.02107893492,0
3,67,100,1.0,1,4,1.0,2.0,2.0,9,30.0,1,0.0,2,30,5,11,15,15,3,93.0,10.0,9.0,10.0,9.0,10.0,9.0,0,1,1,0.92,1.8366322793,1
2,100,100,1.0,1,4,1.0,2.0,3.0,18,40.0,1,0.0,6,30,0,1,1,1,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,1,0.22,0.869464577993,0
1,100,100,2.0,1,8,2.0,4.0,8.0,18,25.0,6,8.0,5,30,8,8,8,191,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,2,0.05,3.78229443435,0
4,0,0,1.0,1,4,1.0,2.0,2.0,10,45.0,2,60.0,2,30,0,0,0,0,9,95.0,10.0,9.0,9.0,10.0,9.0,10.0,0,2,1,0.41,2.75731627741,0
