"","bedrooms","distance_to_dam","accommodates","review_scores_communication","review_scores_location","host_response_time","bathrooms","beds","reviews_per_month","review_scores_value"
"11531",2,2.22548954264,4,10,9,1,1,2,0.66,9
"11532",1,2.93688804603,2,10,9,3,1,1,0.73,9
"11533",1,1.40407287633,2,10,10,3,1,1,0.6,9
"11534",2,2.33954543812,4,10,10,4,1,2,0.6,9
"11535",1,1.89905247189,4,10,9,1,1,1,3.58,9
"11536",1,1.96837171364,2,10,10,3,1,1,3.42,9
"11537",1,2.99291736301,1,9,9,1,1,1,5.07,9
"11538",1,2.21333708389,4,9,9,2,1,3,1.64,8
"11539",1,2.79261696817,2,10,9,1,1,1,0.96,9
"11540",1,2.32014306487,4,10,9,1,1.5,2,3.3,9
"11541",2,1.38708921244,4,10,10,1,1,2,0.99,10
"11542",1,2.56742520314,2,10,9,3,1,2,0.32,9
"11543",1,2.92237444139,2,10,10,4,1,2,0.36,10
"11544",1,1.95705870877,1,9,10,1,1,1,0.67,8
"11545",1,2.31378655058,4,0,0,1,1,2,0,0
"11546",1,1.25901832756,2,10,9,2,1,1,0.8,9
"11547",1,2.51299696476,2,10,9,1,1,1,0.35,10
"11548",1,1.5802933683,3,10,8,4,1,3,0.29,8
"11549",0,1.38365738872,2,9,9,3,1,1,0.99,8
"11550",1,2.23608021317,2,0,0,1,1,1,0,0
"11551",1,1.90971582594,1,10,10,1,1,1,0.7,10
"11552",3,2.68517341258,4,0,0,4,1,3,0,0
"11553",3,1.90939205571,4,10,9,1,2,4,6.75,9
"11554",2,2.78766455113,4,10,9,4,1.5,2,0.3,9
"11555",1,2.06819468151,2,10,9,1,1,1,2.09,10
"11556",1,2.32968880909,2,8,8,1,1,1,0.93,7
"11557",1,2.32696254465,4,10,9,3,1,2,3.39,9
"11558",1,2.44042623672,2,0,0,1,1,1,1,0
"11559",2,2.12868574812,4,9,9,3,1,1,3.53,9
"11560",3,2.91012277037,4,0,0,1,1,4,0,0
"11561",2,1.4064933178,4,10,10,3,1,3,0.85,9
"11562",1,2.66808070705,2,10,9,2,1,1,1.44,8
"11563",2,1.9429028551,3,10,10,2,2,2,0.22,10
"11564",1,2.46712686754,1,10,10,3,1,1,0.18,10
"11565",1,2.31609808388,2,9,9,1,1,1,2.78,9
"11566",1,1.32332237441,2,0,0,1,1,1,0,0
"11567",1,2.0558801535,4,10,9,3,1,4,2.77,9
"11568",1,2.35259063512,2,0,0,2,1,1,0,0
"11569",2,2.92124022655,3,10,9,2,1,3,1.28,10
"11570",1,1.92251672474,1,10,10,1,1,1,0.39,10
"11571",5,2.53699605845,6,0,0,3,5,5,0,0
"11572",3,1.94103915867,6,0,0,4,2,3,0,0
"11573",1,2.41385783754,2,10,10,2,1,1,1.68,10
"11574",1,2.6414807985,2,0,0,1,1,1,0,0
"11575",1,1.91935079774,1,10,9,1,1,1,0.86,9
"11576",1,3.01129075607,2,9,8,2,1,1,0.43,9
"11577",1,2.11709553637,2,10,9,1,1,1,2.15,9
"11578",1,3.19011666926,2,0,0,2,1,1,0,0
"11579",1,3.00224977317,2,9,9,1,1.5,1,0.81,9
"11580",1,2.39635274263,2,10,10,2,1,1,1,8
"11581",2,1.38015028455,7,9,9,3,1,6,2.12,8
"11582",1,2.10651612342,2,10,10,4,1,1,4.46,10
"11583",2,1.37793830316,4,10,10,3,1,3,0.33,9
"11584",1,1.27803110566,2,10,10,2,1,1,1.22,10
"11585",2,1.76446645155,4,0,0,4,1,2,0,0
"11586",1,1.62797920194,2,10,10,3,1,1,4.59,9
"11587",1,2.15812375717,2,10,10,3,1,1,0.69,10
"11588",1,1.52586966212,2,10,10,2,1,1,0.83,10
"11589",1,1.42625659462,3,10,9,3,1,2,1.04,9
"11590",1,2.83284388879,4,10,9,2,1.5,4,5.98,9
"11591",1,2.014290223,3,10,10,3,1,2,1.05,10
"11592",1,2.94691511577,2,10,10,3,1,1,1.43,10
"11593",1,2.53106480087,1,9,8,1,1,1,3.28,8
"11594",2,2.90389621263,4,0,0,4,1,2,0,0
"11595",1,2.42164411136,2,10,9,1,1,1,0.72,8
"11596",1,1.93461121983,2,9,9,3,1,1,0.75,9
"11597",1,2.13229432981,2,0,0,1,1,1,0.28,0
"11598",1,2.7108804211,4,10,10,3,1,4,0.23,10
"11599",3,1.4311694914,6,0,0,3,1,5,0,0
"11600",2,2.80159549768,6,10,9,2,1,6,0.44,9
"11601",2,3.14953857951,4,10,10,2,1,2,1.56,9
"11602",2,2.69721085457,4,10,10,1,1,2,2.5,10
"11603",2,1.95355235963,4,10,9,2,1,4,0.23,9
"11604",1,2.31629595628,2,8,7,1,1,1,0.26,8
"11605",1,1.55703154793,2,10,10,1,1.5,1,1.67,9
"11606",2,1.42170569721,3,10,10,4,1.5,3,0.1,8
"11607",1,1.86520391891,3,10,10,3,1,1,0.41,10
"11608",1,1.93703827222,1,10,10,1,1,1,0.46,10
"11609",1,2.7135427204,2,10,9,2,1,1,4.67,9
"11610",1,1.68706228648,1,0,0,4,1,1,0,0
"11611",1,2.36170225965,3,10,10,1,1,3,1.07,9
"11612",1,2.94387494987,2,9,9,3,1,1,3,8
"11613",3,2.97125317431,5,10,9,3,1,3,0.11,10
"11614",2,2.83968107709,4,10,9,1,1,2,1.14,9
"11615",1,3.17254690416,2,8,9,1,1,1,0.39,9
"11616",2,3.21335907269,4,10,9,2,1,2,0.3,9
"11617",1,2.99874010086,2,0,0,1,1,1,0,0
"11618",1,2.77889378681,2,0,0,3,1,1,0,0
"11619",1,2.94033837508,2,10,10,2,1,1,1.67,9
"11620",2,2.35208308015,3,10,9,4,1,2,0.35,9
"11621",3,2.84669121128,4,0,0,4,1,3,0,0
"11622",1,2.41025672609,2,0,0,3,1.5,1,0,0
"11623",1,2.5838031573,2,10,7,2,1.5,1,2,8
"11624",1,3.12920928746,2,10,9,1,1,1,1.78,9
"11625",1,2.1827881572,2,10,10,3,1,1,0.8,9
"11626",2,2.36556184314,4,8,9,2,1,2,2.52,8
"11627",1,2.03646828766,2,10,9,1,1,1,1.14,10
"11628",2,2.00657992007,4,10,9,2,1,2,3.45,9
"11629",1,2.20495450238,3,10,10,2,1,1,1.42,9
"11630",1,1.89399293581,1,10,8,1,1,1,0.31,6
"11631",2,1.86659200188,3,10,10,3,1,2,1.07,9
"11632",2,1.37423127385,4,10,10,3,1,4,1.48,9
"11633",2,1.37663167782,4,0,0,4,1,2,0,0
"11634",4,2.80606109544,4,10,10,1,1.5,7,0.64,10
"11635",1,1.43610878714,2,10,9,1,1,1,4.81,9
"11636",1,2.79779789242,2,0,0,1,1,1,0,0
"11637",1,2.92383795463,2,0,0,2,1,1,0,0
"11638",2,2.41943246078,4,0,0,3,1.5,2,0,0
"11639",1,3.06003256481,1,9,9,2,1,1,1.21,9
"11640",1,2.58850195575,2,10,10,1,1,1,1,10
"11641",1,1.92780653758,2,10,10,1,1,1,3.2,9
"11642",1,2.75377230079,4,8,9,1,1,2,3.31,8
"11643",1,2.29908389287,2,9,7,1,0,1,0.11,9
"11644",2,1.74038110436,4,10,10,2,1,2,1.91,10
"11645",1,3.00146291118,2,9,9,4,2,1,0.16,9
"11646",0,1.91928572172,2,10,10,3,1,1,0.25,10
"11647",3,3.16766628161,4,9,9,1,1.5,2,0.87,8
"11648",1,2.36129654507,2,10,9,1,1,1,0.83,10
"11649",2,1.98031368751,4,10,9,3,1,2,3.89,9
"11650",1,1.52514708131,2,10,10,3,1,1,0.85,9
"11651",2,1.40915438987,4,10,9,1,1,2,0.21,9
"11652",1,1.4108107199,2,10,10,2,1,1,2,10
"11653",2,1.45780842031,4,10,10,1,1,2,1.17,9
"11654",1,2.66804349112,4,10,9,1,1,2,3.87,9
"11655",1,1.99327085904,2,0,0,4,1,1,0,0
"11656",1,1.87574748865,2,10,9,3,1,1,1.16,9
"11657",2,3.39265952747,3,9,9,4,1,1,0.09,8
"11658",1,2.71031562541,2,0,0,2,1,1,0.71,0
"11659",2,1.51029581387,3,10,10,4,1,2,0.21,10
"11660",2,2.73784362728,2,0,0,3,1,1,0,0
"11661",1,2.29195404377,2,10,9,4,1.5,1,0.64,9
"11662",2,2.41737529122,2,10,10,4,1,1,0.19,9
"11663",1,3.26848519047,3,0,0,4,1,2,0,0
"11664",1,1.39282516986,2,9,9,2,1.5,1,1.58,8
"11665",1,1.92479877693,2,9,10,4,1,1,0.38,9
"11666",1,2.12784367559,2,10,10,1,1,1,1.3,9
"11667",1,2.59702186689,2,10,10,3,1,1,0.49,10
"11668",1,1.58312211005,4,10,9,1,1,3,1.94,9
"11669",1,2.51284909628,2,10,9,2,1,1,1,9
"11670",1,1.97439784359,2,9,9,4,1,1,0.97,9
"11671",2,2.24334337236,3,10,0,4,1,2,0.16,0
"11672",2,2.89839782302,4,10,8,2,1,2,1,8
"11673",1,2.54133331753,2,10,10,2,1,1,0.15,10
"11674",1,3.14612153673,2,10,10,2,1,1,0.97,10
"11675",2,3.23375269939,4,10,9,4,1,3,0.45,8
"11676",1,1.51858733536,2,9,9,1,1,1,0.29,10
"11677",1,2.30985644329,4,10,10,1,1,2,1.36,10
"11678",1,2.84532198351,1,8,8,1,1.5,1,1,8
"11679",1,2.5621082739,2,10,10,2,1,1,0.19,10
"11680",1,2.78524916209,2,10,10,2,2,1,0.83,10
"11681",1,2.14517515514,2,10,10,2,1,1,0.69,9
"11682",2,3.1552493572,4,0,0,4,1,3,0,0
"11683",0,1.58554025398,2,9,10,2,1,1,5.68,9
"11684",1,1.37269843035,2,10,10,1,1,1,2.22,9
"11685",1,1.47751858823,2,0,0,4,1,1,0,0
"11686",1,1.39952940797,2,10,10,2,1.5,1,1.16,10
"11687",1,1.52653055364,2,10,10,1,1,1,2.19,9
"11688",1,1.90936569246,2,10,9,2,1,1,3.02,9
"11689",1,2.60405631294,2,10,9,1,1,2,0.59,9
"11690",1,2.85824090816,2,10,10,1,1.5,1,4.15,8
"11691",1,1.54724145449,4,10,10,1,1,2,0.63,9
"11692",1,1.64913656498,2,9,9,2,1,1,0.66,9
"11693",4,1.45485844496,4,10,10,1,2,4,0.72,9
"11694",0,2.48467298427,2,10,10,1,1,1,3.46,9
"11695",1,2.20615144471,2,0,0,4,1,1,0,0
"11696",1,1.26770381376,2,10,10,3,1,2,3.74,9
"11697",1,3.01040157781,2,10,8,2,1,1,0.88,8
"11698",1,2.24539074827,3,10,9,3,1,1,1.19,9
"11699",1,1.38353859619,4,10,10,2,1,4,0.99,10
"11700",1,2.20724604197,1,10,9,4,1,1,0.16,10
"11701",1,1.77041486377,2,10,10,2,1,1,0.33,9
"11702",1,2.33959950353,2,0,0,4,1,1,0.1,0
"11703",1,2.08710354454,2,9,8,4,1,1,0.38,8
"11704",2,1.51225242306,5,10,10,3,1,4,1.37,9
"11705",1,3.03342378732,2,10,8,1,1,1,2,8
"11706",1,3.10293703324,2,10,9,1,1.5,1,0.77,9
"11707",1,1.80659382297,2,0,0,4,1,1,0,0
"11708",0,2.84937993934,2,10,9,2,1,2,6.38,9
"11709",1,2.32085986552,2,9,9,3,1,1,1.76,9
"11710",0,1.3264787458,2,9,10,4,1,1,0.65,7
"11711",2,1.45496492032,4,10,10,2,2,2,1.67,9
"11712",0,1.56461079303,2,0,0,1,1,1,0,0
"11713",1,1.87449823549,2,0,0,4,1,1,0,0
"11714",2,3.09198938999,4,10,10,2,1,2,1.13,9
"11715",1,2.0308408391,2,10,10,2,1,1,0.81,10
"11716",1,2.70926345035,2,10,10,2,1.5,1,1.04,10
"11717",1,3.0180792256,2,10,10,4,1,1,0.16,8
"11718",2,1.54375347612,2,9,10,2,1,1,0.99,10
"11719",1,3.03606616455,1,10,9,3,1,1,0.78,10
"11720",1,1.32398433805,4,10,10,2,1,2,1.81,9
"11721",1,2.91111373832,2,9,10,3,1,1,1.05,9
"11722",2,1.43222922814,4,10,10,2,1,4,0.08,10
"11723",1,2.08307649198,2,10,9,2,1,2,0.47,9
"11724",1,1.60781693863,2,10,10,3,1,1,1.04,9
"11725",1,1.69404354935,2,10,10,1,1,1,1.29,9
"11726",1,2.91355797418,4,10,9,1,1,2,0.75,9
"11727",1,2.21189708436,2,10,9,2,1,1,2.16,9
"11728",3,1.93570259565,4,9,9,2,2.5,3,2.31,9
"11729",2,1.59846920069,4,10,10,1,2,5,1.79,9
"11730",1,2.13425676,2,10,10,2,1,1,0.96,10
"11731",6,2.03900612427,8,9,8,2,2,8,0.32,9
"11732",1,1.65533430949,2,10,9,2,1,1,1.48,9
"11733",1,2.84118722773,4,10,8,1,1,2,3,9
"11734",1,2.85339370032,4,0,0,2,1,2,0,0
"11735",1,1.42589931105,2,9,9,4,2,1,0.58,9
"11736",1,1.52260532763,2,0,0,4,1,1,0,0
"11737",1,2.79015362723,1,0,0,4,1,1,0,0
"11738",3,2.58893082642,4,10,10,4,1,3,0.1,10
"11739",1,1.93314469282,2,10,9,2,1,1,1.45,9
"11740",1,1.89841277663,2,10,10,1,1,1,2.94,9
"11741",1,3.08340431073,4,10,8,2,1,2,0.38,8
"11742",1,1.93631098208,2,10,10,2,1,1,0.99,10
"11743",1,1.78096164903,4,9,10,1,1,1,0.89,8
"11744",1,2.43375358107,2,0,0,3,1,1,0,0
"11745",3,1.33163131243,8,10,10,3,1,5,2.49,9
"11746",1,2.18921535903,2,10,10,3,1,1,3.43,10
"11747",1,2.0381531628,2,0,0,4,1,1,0,0
"11748",1,1.44783196434,3,9,9,1,1,1,0.88,8
"11749",3,2.13536727886,4,0,0,2,1,4,0,0
"11750",1,2.43802916353,2,10,10,2,1,1,1.83,9
"11751",2,2.20276075536,6,10,10,3,1,2,0.92,10
"11752",2,2.84669808732,4,10,9,1,1,3,3.58,9
"11753",2,1.89260283453,5,10,9,4,1,4,0.45,9
"11754",1,2.36815481548,2,0,0,4,1,1,0,0
"11755",2,2.36242746684,4,10,9,2,1,4,5.75,9
"11756",2,2.06774435148,4,0,0,2,1,2,0,0
"11757",2,2.19379048224,4,10,9,1,1,2,0.38,8
"11758",1,2.83333694373,2,10,9,3,1,1,0.24,9
"11759",4,1.77056801448,4,0,0,2,1,4,0,0
"11760",1,2.17413320653,2,10,10,4,2,1,0.13,10
"11761",1,2.71226479222,2,10,9,1,1,1,1.3,9
"11762",2,1.81315556692,4,10,10,2,1,2,1.01,9
"11763",4,2.09900918583,4,9,9,3,2,8,0.88,8
"11764",1,1.53422620947,1,10,10,1,1,1,0.52,8
"11765",1,2.58464842028,2,10,10,2,1,1,0.86,8
"11766",1,2.25657243107,2,10,10,4,1.5,2,0.52,10
"11767",1,2.35931903069,1,10,10,4,1,1,0.03,10
"11768",3,2.63246707241,4,0,0,2,1.5,4,0,0
"11769",1,2.54004378011,2,10,9,1,1,1,0.29,9
"11770",1,2.7625756275,2,10,9,4,1,1,1.11,9
"11771",1,2.49954380275,2,0,0,4,1,1,0,0
"11772",1,2.18751483606,2,10,9,3,1,1,0.77,9
"11773",1,1.49189560102,2,10,10,2,1,1,0.98,9
"11774",1,2.2678351076,3,0,0,4,1.5,1,0,0
"11775",0,1.70555713816,2,10,10,1,1,2,3,8
"11776",2,1.71635640236,5,10,10,4,1,3,0.18,10
"11777",1,1.54447904353,2,9,9,3,1,1,3.3,9
"11778",1,2.82035295922,2,10,9,1,1,1,1.17,10
"11779",1,2.2543284254,2,10,10,2,1,1,0.65,10
"11780",1,1.89919345763,4,9,10,1,1,2,0.36,9
"11781",1,1.34378603448,2,10,10,3,1,1,0.93,10
"11782",1,1.99937853286,2,10,9,2,1,1,0.64,9
"11783",1,1.92057330475,2,10,10,1,1,1,1.15,10
"11784",2,1.87438081,4,9,9,2,1,3,1.27,8
"11785",2,1.83003535601,4,10,9,3,1,4,0.67,9
"11786",1,2.48806435007,2,0,0,4,1,1,0,0
"11787",1,2.38602876042,2,10,9,3,1,1,0.8,9
"11788",1,2.74645348734,2,0,0,3,1,1,0.88,0
"11789",2,2.69843510268,4,0,0,2,1.5,2,0,0
"11790",1,2.10800014079,2,10,9,1,1,1,1.22,8
"11791",2,1.46884843372,4,10,10,1,1,4,0.46,10
"11792",1,2.8745626996,3,9,8,1,1,1,4.04,8
"11793",2,2.86718394788,4,10,9,1,1,3,0.68,9
"11794",1,2.99777128999,3,10,9,3,1,2,1.39,9
"11795",1,2.53049513628,2,10,10,4,1,2,0.62,10
"11796",4,1.62857926226,6,10,10,4,2,4,0.33,10
"11797",1,1.51943887148,2,8,9,1,1,1,5.29,8
"11798",4,2.96291161236,8,10,9,2,2,8,0.36,10
"11799",1,1.9347188375,2,0,0,2,1,1,1,0
"11800",1,3.18269773079,2,9,9,1,2,1,0.63,8
"11801",1,2.26465242986,2,10,10,1,1,1,1.3,10
"11802",1,2.72288322398,2,10,9,3,1,1,0.39,9
"11803",2,2.21985210696,4,10,10,1,1,2,0.05,8
"11804",1,3.30932730276,2,10,10,3,1,1,0.46,2
"11805",1,2.94372940276,2,10,10,2,1,1,1.55,10
"11806",1,2.6872424811,2,9,10,1,1,1,1.49,9
"11807",1,2.56654127992,2,10,10,4,1,1,0.16,10
"11808",2,1.60586071605,4,10,10,2,1,2,1.94,8
"11809",1,2.17162725454,4,10,9,3,1,3,3.33,9
"11810",4,2.33326309186,6,10,9,3,1,6,0.14,10
"11811",1,2.8804646482,2,10,10,3,1,1,0.14,8
"11812",3,2.19550108798,5,10,8,1,1,5,0.47,4
"11813",1,1.90199808181,2,0,0,1,1,1,0,0
"11814",1,1.45136337837,2,10,10,1,1,1,0.79,10
"11815",1,2.98254174189,2,0,0,3,1,1,0,0
"11816",2,2.20700596571,2,10,9,2,1.5,1,2.37,8
"11817",1,2.45069850415,2,10,9,2,1,1,0.95,9
"11818",1,2.02124650044,2,10,10,4,1,1,0.33,10
"11819",2,3.04926324402,4,10,9,1,1,2,1.83,9
"11820",1,1.9501208529,2,9,9,1,1,1,0.72,8
"11821",1,2.46712688242,2,10,9,3,1,1,1.21,9
"11822",2,3.12119533467,3,0,0,3,1,2,0,0
"11823",2,1.63358989345,4,10,10,2,1,4,1,10
"11824",2,2.64085710231,3,0,0,4,1,2,0,0
"11825",1,1.51296705187,2,10,10,4,1,2,0.82,10
"11826",1,1.42864031479,4,10,10,2,1,1,1.44,10
"11827",1,2.4095823788,2,10,9,2,1,1,0.95,9
"11828",1,3.13359562405,2,10,10,3,1,1,1.3,9
"11829",1,2.28613527534,2,10,9,1,1,1,3.63,8
"11830",1,2.88443219169,2,10,9,2,1,1,2.33,10
"11831",1,1.46692943323,2,10,10,1,1.5,1,5.26,9
"11832",1,1.47831129438,4,10,10,1,1,2,5.15,9
"11833",1,2.12622203959,2,10,9,4,1,1,0.49,10
"11834",1,2.65366704193,2,10,10,1,1,1,7.96,10
"11835",1,2.08415604944,2,0,0,1,1,2,0,0
"11836",0,2.59604576108,2,10,10,2,1,1,0.52,10
"11837",1,2.75614127533,1,10,10,3,1,1,0.09,10
"11838",1,1.4499065806,4,9,9,1,1,1,3.43,9
"11839",5,2.17357230585,4,10,10,1,1,6,0.48,8
"11840",4,2.31014870073,4,0,0,4,1.5,4,0,0
"11841",2,1.46347910965,4,0,0,4,1,2,0,0
"11842",2,2.51522112028,4,10,9,3,1,2,0.48,9
"11843",0,1.42636629474,2,0,0,2,0.5,1,0,0
"11844",1,2.45304417334,3,9,10,3,1,1,1.14,9
"11845",2,1.57292436974,4,8,9,3,1.5,2,1.45,9
"11846",1,2.39262328137,2,9,9,3,1,1,1.01,9
"11847",2,2.0454635269,3,10,10,1,1,3,0.34,10
"11848",4,1.60483574132,4,9,10,1,1,4,2.55,10
"11849",1,1.48048872949,2,10,10,4,1,1,0.1,10
"11850",3,2.17121312499,4,10,10,3,1,3,1.38,9
"11851",2,1.55446867581,4,0,0,3,1,2,0,0
"11852",2,2.38041311618,2,10,10,3,1,1,0.26,10
"11853",1,1.69146142412,2,10,10,2,1,1,0.21,10
"11854",2,2.0072518795,4,10,9,2,1,2,1.76,10
"11855",1,1.62825171519,2,10,10,3,1,1,0.24,9
"11856",0,2.30511065118,2,9,9,4,1,1,1.21,9
"11857",2,2.67776790128,4,10,10,4,1.5,4,0.35,10
"11858",2,1.39214815419,4,10,10,2,2,4,0.12,10
"11859",1,2.50241835724,2,10,9,3,1,1,0.6,9
"11860",1,2.18440541827,4,10,10,2,1,3,4.13,10
"11861",1,2.2529682571,2,10,9,2,1,1,0.5,9
"11862",0,1.65946866829,2,10,10,1,1,1,6,10
"11863",2,2.14361030291,2,9,10,1,1,1,1.24,9
"11864",1,1.70001685528,2,10,10,3,1,1,0.83,9
"11865",0,1.86852574989,2,10,10,4,1,1,0.16,10
"11866",1,1.96378401186,1,0,0,2,1,1,0,0
"11867",2,2.30428497788,4,10,10,1,1,2,0.86,9
"11868",1,1.57919842684,3,0,0,1,1,2,0,0
"11869",1,2.50641890091,2,0,0,1,1,1,0,0
"11870",3,1.33540680372,4,10,10,3,1,3,1.06,10
"11871",1,2.94038551712,2,0,0,1,1,1,0,0
"11872",2,1.54333321725,4,10,10,3,1,4,0.65,9
"11873",1,2.59055877454,3,10,9,3,1.5,2,0.89,9
"11874",1,2.38177446689,2,9,8,1,1,1,2,8
"11875",2,1.45276380638,4,0,0,3,1,3,0,0
"11876",1,1.70527715862,2,10,10,2,1,1,1.08,9
"11877",1,3.01228818573,2,10,9,1,1,1,1.06,9
"11878",1,2.97072742732,2,10,10,1,1,1,0.53,9
"11879",2,2.67136939981,2,10,9,2,1,1,0.35,9
"11880",3,2.25358782248,6,9,9,3,1,3,1.56,8
"11881",1,2.10750461047,2,0,0,1,1,1,0,0
"11882",1,1.50693332807,2,10,10,1,0.5,1,6.21,9
"11883",1,2.88221236686,2,10,10,1,1,2,0.12,10
"11884",1,3.00458101007,1,10,9,2,1,1,3.19,9
"11885",3,2.43427347394,4,10,9,2,2.5,2,0.57,9
"11886",1,1.5281012611,2,10,10,1,1,2,5.29,10
"11887",1,2.86566414056,2,10,9,3,1,1,2.53,8
"11888",1,2.83875665486,2,10,9,1,1,1,0.77,9
"11889",2,2.67401451083,4,0,0,1,2,4,0,0
"11890",1,1.28979687734,2,10,10,4,1,1,0.48,9
"11891",1,2.09801713864,2,10,9,3,1,1,0.93,9
"11892",1,1.48977280662,2,10,10,2,1.5,1,2.88,9
"11893",1,2.08109358421,2,10,10,2,1,1,0.09,9
"11894",3,2.99998477364,6,10,9,3,1,3,0.6,9
"11895",1,2.90141501214,3,0,0,2,1,3,0,0
"11896",1,1.53288283531,2,0,0,1,1,1,0,0
"11897",4,1.45353542658,4,0,0,4,2,6,0,0
"11898",3,2.66432337093,4,9,9,1,1,3,2.08,10
"11899",1,2.11308222998,2,10,9,2,1,1,0.37,9
"11900",2,2.13901957144,3,9,10,3,1,2,2.24,10
"11901",1,2.16731606433,2,0,0,1,1,1,0,0
"11902",1,2.41114158689,4,10,9,3,1,2,0.55,10
"11903",1,2.00218471899,2,10,9,1,1,1,0.82,9
"11904",3,2.40122149258,4,10,10,3,1,3,0.2,10
"11905",1,3.07478328892,2,10,8,4,1,1,0.2,6
"11906",1,3.03540676789,2,0,0,2,1,2,1,0
"11907",1,1.95132681322,1,9,9,1,1,1,0.53,9
"11908",1,2.41369221303,2,10,6,3,1,1,0.11,8
"11909",1,2.87626914138,2,10,9,1,1,1,4,10
"11910",1,1.99183396291,2,10,10,2,1,1,2.07,10
"11911",1,2.28194119142,4,10,9,4,1,2,1.5,10
"11912",1,1.5703307023,2,10,10,4,1,1,0.21,8
"11913",2,2.44439013507,2,10,10,4,1,2,0.24,10
"11914",0,2.98461305115,2,0,0,4,1,1,0,0
"11915",1,2.27785668049,3,10,10,2,1,1,1.67,9
"11916",2,1.68972270578,6,9,10,2,1,3,4.21,9
"11917",3,2.09160755372,8,10,10,2,2,5,0.57,10
"11918",1,1.87182379137,2,10,9,2,1,1,0.65,9
"11919",2,1.39895298888,4,0,0,4,1,3,0,0
"11920",1,1.3120271278,2,10,10,3,1,2,0.13,10
"11921",0,1.46960114684,2,8,10,1,1,1,2,9
"11922",1,2.43230410739,2,10,8,4,1,1,0.21,10
"11923",1,2.16733127325,2,10,10,1,1,1,1.89,10
"11924",3,2.18201217837,4,0,0,3,1,2,1,0
"11925",1,2.97185746881,2,0,0,4,1,1,0,0
"11926",1,2.49394970291,1,9,9,3,1,1,0.61,9
"11927",1,2.31126650781,2,10,9,2,1,1,1.58,9
"11928",1,3.17207871222,2,0,0,4,1,1,0,0
"11929",1,3.05119698781,2,10,10,2,1,1,2.76,9
"11930",2,2.80331452016,4,9,8,1,1,2,4,8
"11931",2,1.92247707494,3,10,9,2,1,2,2.11,9
"11932",1,2.37640606763,2,10,9,2,1,1,1.16,9
"11933",2,2.02389982408,4,10,8,2,1,2,0.16,10
"11934",1,2.62817975125,3,10,10,2,1,1,1.98,10
"11935",3,2.00869996037,5,0,0,3,1,4,0,0
"11936",2,2.56941642559,2,8,8,4,1,1,0.38,8
"11937",1,3.1264379542,2,10,9,2,1,1,1.25,9
"11938",1,2.53344396116,2,10,9,4,2,1,0.47,9
"11939",1,3.04795337639,2,10,10,2,1,1,2.33,9
"11940",1,2.12019707009,4,10,10,1,1,1,1.22,10
"11941",3,1.71851309976,5,10,10,4,1,5,0.07,10
"11942",1,3.02797013115,2,0,0,4,1,1,0,0
"11943",1,1.3171951667,4,10,10,2,1,3,1.1,9
"11944",2,2.02987883152,4,10,10,4,1,2,0.11,8
"11945",2,2.33493693681,4,10,10,1,1,4,0.41,10
"11946",2,3.27649921106,4,0,0,2,1,3,0,0
"11947",1,2.03770718381,2,10,10,2,1,1,1.71,9
"11948",1,2.43898301885,2,10,9,3,1,1,2.8,9
"11949",2,1.4237952883,3,10,10,2,1,3,3.68,10
"11950",3,2.90127966458,5,0,0,3,1,4,0,0
"11951",1,1.96306781652,2,9,9,2,1,1,0.36,9
"11952",2,2.97441542986,4,10,10,1,2.5,3,1,10
"11953",1,2.05556454053,2,10,10,1,1,1,1,10
"11954",1,2.1312849625,2,0,0,3,1,1,0,0
"11955",1,1.28322676004,2,9,9,4,1,1,4.7,9
"11956",1,2.17625235348,2,10,9,3,1.5,1,1.24,9
"11957",2,3.14236469452,4,9,9,2,1,3,1.36,9
"11958",1,1.58964589149,4,10,10,4,1.5,3,0.16,10
"11959",1,2.07254491889,2,9,9,2,1,1,2.14,10
"11960",1,1.35423278178,2,10,10,3,1,1,0.94,10
"11961",1,2.00459788697,2,10,9,3,1,1,1.22,9
"11962",2,2.43001011848,4,10,10,2,1,2,2,10
"11963",1,1.99279336314,2,10,10,3,1,1,0.53,10
"11964",2,2.39171759077,4,10,9,2,1,2,0.51,9
"11965",1,1.47509700996,2,0,0,4,1,1,0,0
"11966",1,1.40386527871,1,10,10,4,1,1,0.44,10
"11967",1,2.25523273017,1,10,10,2,1,1,0.82,10
"11968",2,2.06611863496,4,10,9,3,1,3,0.73,9
"11969",1,3.04696169211,2,9,8,4,1.5,1,0.27,8
"11970",2,1.64242634582,3,10,9,3,1,2,0.13,9
"11971",1,1.5975788356,2,9,10,3,1,1,2.67,9
"11972",1,2.07170753783,2,10,10,2,1,1,0.31,9
"11973",1,1.96559999726,2,10,10,3,1,1,0.47,9
"11974",1,1.45630790603,1,10,10,1,1,1,0.35,8
"11975",1,2.83768934705,3,9,10,2,1,1,2.08,8
"11976",1,1.56623720996,2,9,9,3,1,1,1.54,9
"11977",1,2.7204916384,2,10,9,2,1,1,2.05,9
"11978",2,1.37665204305,4,10,10,3,1,2,0.71,10
"11979",2,2.69521490443,3,0,0,4,1,3,0,0
"11980",2,3.02471928502,3,0,0,4,1,2,0,0
"11981",1,2.00685208283,2,10,10,1,1,1,0.87,10
"11982",2,1.50943624008,2,0,0,1,1.5,2,0,0
"11983",1,1.26519835841,2,10,10,3,1,1,0.78,9
