"","bedrooms","distance_to_dam","accommodates","review_scores_communication","review_scores_location","host_response_time","bathrooms","beds","reviews_per_month","review_scores_value"
"471",2,2.89669183374,4,0,0,2,1,2,0,0
"472",2,2.07062714477,4,10,9,2,1,2,0.28,10
"473",1,2.05763297416,2,10,9,4,1.5,1,1.14,9
"474",1,2.61091256611,4,8,8,1,0.5,1,3.95,8
"475",1,2.32638547444,3,10,10,1,1,1,3,9
"476",4,1.89634918071,5,0,0,3,1.5,6,0,0
"477",0,2.48579959688,3,9,9,1,0.5,2,2.55,10
"478",2,3.64799400616,5,6,4,3,1,5,0.19,2
"479",1,3.22181728161,2,0,0,2,1,1,0,0
"480",1,2.35329974718,2,10,9,1,1,1,3.87,9
"481",3,4.12930948817,4,8,8,3,1,4,0.09,8
"482",1,3.11519509499,2,10,10,3,1,2,1.69,10
"483",2,3.10647703836,4,10,10,1,1,2,7.56,10
"484",1,2.03470410801,2,0,0,3,1,1,0,0
"485",1,3.14895231375,3,9,8,1,1,3,1.84,9
"486",1,3.40029591886,2,10,10,2,1.5,2,0.52,10
"487",4,3.92947806497,5,10,10,1,1.5,6,0.34,9
"488",1,2.0151268759,2,10,9,3,1,1,2.15,9
"489",1,3.38667591066,2,0,0,2,1,1,0,0
"490",10,2.97882178629,16,10,8,3,6,16,0.16,8
"491",2,2.91816701135,5,9,8,4,1,2,0.7,7
"492",3,3.41818410656,4,0,0,4,1,3,0,0
"493",1,3.10632213379,3,10,10,1,1,3,1.36,10
"494",2,4.03324871662,5,10,9,2,1,5,3.47,9
"495",3,1.75745299262,4,9,10,2,1,4,0.34,9
"496",1,3.59902410543,2,10,10,2,1,1,1.2,9
"497",2,3.28381173978,4,10,8,2,1,4,0.22,9
"498",2,3.13134923777,4,10,8,2,1,2,0.84,8
"499",1,1.7869528153,2,10,8,2,1,1,1.2,8
"500",1,1.86885789471,3,10,10,4,1,2,0.41,9
"501",2,2.34516657634,4,9,8,2,1,3,1.42,8
"502",1,1.72016230252,2,10,8,1,1,1,0.34,8
"503",1,2.56208901209,2,0,0,1,1.5,1,0,0
"504",3,4.21615666566,6,0,0,4,1,5,0,0
"505",1,3.03485961083,2,10,10,4,1,1,0.65,8
"506",1,3.0269464702,2,10,9,2,1,1,0.81,9
"507",3,3.28809167139,4,0,0,3,1,4,0,0
"508",1,2.61885838618,2,0,0,1,1.5,1,0,0
"509",3,2.58186088883,4,10,10,3,1,3,1.43,10
"510",1,2.90554078979,4,10,9,1,1,4,5,8
"511",3,3.96363925581,4,10,9,1,1,4,0.67,9
"512",1,2.4459833759,1,10,10,4,1,1,0.59,10
"513",4,3.32037962346,4,10,8,4,1.5,6,0.16,9
"514",3,4.12184808982,5,10,8,2,1,4,0.47,8
"515",1,3.24863830014,2,9,8,1,2,2,4.32,8
"516",4,2.93667232127,4,0,0,4,2,4,0,0
"517",3,3.97525721539,5,0,0,4,1,3,0,0
"518",2,3.77955821625,6,9,9,1,1,3,3.87,9
"519",1,4.11550642004,2,10,9,1,1,2,4.32,9
"520",4,3.04148438462,4,0,0,4,2,4,0,0
"521",1,1.73334470073,2,9,8,1,1,1,1.28,8
"522",3,2.65988902294,5,10,9,1,1.5,4,2.9,9
"523",1,1.79041304104,4,10,9,2,1,2,0.36,9
"524",4,3.16429574376,4,0,0,4,1,4,0,0
"525",2,3.11208800238,4,0,0,2,1,4,0,0
"526",3,3.25980273489,4,10,9,2,1,6,0.47,9
"527",1,1.73327658668,2,10,9,1,1,1,0.12,8
"528",2,2.20971908513,3,9,9,3,1.5,2,2.89,9
"529",1,1.81390961671,2,10,10,2,1,3,5.27,10
"530",1,3.04396808942,2,10,9,4,1,1,0.29,9
"531",2,4.14062573365,4,0,0,4,1,2,0,0
"532",2,3.68876342565,4,9,10,1,1,2,3,9
"533",2,1.26271207672,4,9,8,1,0.5,4,3.29,8
"534",2,3.13429859832,5,8,7,2,1,3,1.26,7
"535",1,1.41828203374,2,10,9,2,1,1,1.11,10
"536",1,3.01821191636,2,10,10,2,1,1,0.78,10
"537",1,2.40144788468,2,10,8,2,1,1,0.43,9
"538",3,1.58727988322,4,10,10,1,1,5,2.11,9
"539",1,2.51233746231,3,9,7,1,1,3,3.51,6
"540",2,1.885597247,2,10,10,3,1,2,0.45,10
"541",1,2.23299356839,3,10,9,2,1,3,0.17,8
"542",1,2.7853072258,2,10,8,2,1,1,0.52,8
"543",3,2.47920464368,8,0,0,4,1,3,0,0
"544",1,3.02963791389,2,0,0,4,1,2,0,0
"545",4,3.28930577542,4,10,10,1,1,4,0.72,10
"546",1,1.39766460541,2,10,10,1,1.5,1,4.23,9
"547",1,2.91884852055,2,10,10,2,1,1,0.33,9
"548",1,3.82413257808,4,10,9,1,1,2,1.71,9
"549",3,4.09842549283,4,10,9,4,1,5,0.3,9
"550",4,3.34382120465,6,0,0,4,2,4,0,0
"551",1,3.82229575259,6,10,7,4,1,1,0.21,8
"552",3,2.82111834375,4,10,9,2,1.5,4,0.25,10
"553",0,1.7276169192,1,10,9,3,1,1,1.58,9
"554",2,1.659877366,3,0,0,3,1,2,0,0
"555",1,2.98886044421,3,10,8,3,1,3,2.39,9
"556",1,2.23299325029,2,10,9,2,0.5,2,1.76,9
"557",10,1.36098665603,16,10,9,4,4,1,0.18,8
"558",3,4.15084331854,4,10,8,2,1,3,0.51,8
"559",1,2.40031558038,3,7,7,1,1,3,6.25,6
"560",2,3.08747867291,6,10,9,2,1,3,3,9
"561",1,1.92380149191,2,10,9,2,1,1,1.22,10
"562",1,2.95227482062,6,0,0,1,1,6,0,0
"563",1,2.7354792054,3,10,9,1,1,2,4.17,9
"564",4,3.49560428896,4,0,0,2,2,6,0,0
"565",1,2.01876376986,2,9,9,3,1,1,0.18,9
"566",1,2.13354880292,4,10,9,2,1,2,2.26,9
"567",1,1.89261436595,2,10,8,2,1,1,0.11,9
"568",3,3.48172153666,5,9,9,2,1,4,0.16,9
"569",1,3.22904202785,3,10,8,1,1,3,1.62,9
"570",1,1.78541143012,2,9,10,4,1,1,0.88,9
"571",3,3.89330271612,5,10,10,2,1,5,0.53,10
"572",1,3.53560124361,2,10,9,1,1,2,0.5,10
"573",2,3.47994029876,4,10,9,1,1,2,0.18,9
"574",2,2.85079869818,4,9,8,4,1,2,0.17,9
"575",1,2.32258112193,3,8,8,1,1,3,1,8
"576",2,2.44928742225,4,8,9,3,1.5,2,0.53,9
"577",6,3.0552633892,4,10,10,2,2,6,0.38,10
"578",1,1.84625020858,2,10,10,4,1.5,1,0.17,6
"579",1,1.29237312664,2,0,0,4,1,1,0,0
"580",1,1.25177733239,2,10,10,2,1,1,0.82,9
"581",1,4.01558842074,2,10,10,1,1,2,1.1,10
"582",1,2.47650655791,2,10,9,2,1,1,2.9,9
"583",2,4.0556827855,4,10,10,3,1,2,0.87,10
"584",1,3.52507072741,2,10,10,2,1,1,3.81,10
"585",3,3.50858718483,4,10,10,2,1,6,0.53,10
"586",2,1.87334602031,4,10,9,1,1,2,1.9,9
"587",2,3.82357399652,4,0,0,4,1,2,0,0
"588",1,1.78255464839,2,10,8,1,1,1,1,8
"589",2,1.85417756165,6,10,9,3,1.5,3,0.76,9
"590",2,2.94163430205,6,10,8,1,1,4,5.06,9
"591",1,2.42794904044,2,9,10,3,1,1,0.29,9
"592",1,2.36003413397,2,10,8,3,1,1,0.4,9
"593",0,1.90714874969,4,0,0,1,1,4,0,0
"594",1,1.25878700019,2,10,10,2,1,1,0.47,10
"595",2,1.78009762716,4,10,9,2,1,3,4,10
"596",0,1.59444259323,4,10,10,2,1,3,4.99,10
"597",7,3.13121178587,14,10,8,2,2,14,1.27,9
"598",1,3.01710659161,2,9,7,2,1,1,1.69,8
"599",3,1.65397075451,8,9,9,1,1.5,5,1.93,9
"600",1,1.69928276757,2,10,10,2,1,1,3.04,9
"601",2,3.18362581755,4,10,10,2,1,2,0.47,10
"602",4,3.65134448659,6,10,10,3,2,6,0.32,10
"603",3,3.48566640981,4,10,8,4,3.5,4,0.18,8
"604",1,1.5568553211,4,8,8,1,0,3,3.27,7
"605",2,1.86887645057,4,10,8,4,1,4,0.13,8
"606",0,2.95835528643,5,10,7,1,1,4,2.42,8
"607",2,2.14591222264,2,10,9,2,1,2,2.29,9
"608",2,2.34601106861,4,10,9,2,1,2,1.08,9
"609",2,3.97343342113,4,10,10,3,1,4,0.54,9
"610",2,2.76511464279,4,10,9,2,1,4,0.74,9
"611",3,3.49528785042,5,10,10,2,1,4,1.66,10
"612",1,2.84276825466,5,9,9,1,1.5,3,0.62,4
"613",2,1.87427663533,3,0,0,2,1,2,0,0
"614",1,2.58955670652,2,9,9,1,1.5,1,2.66,9
"615",1,2.85288311151,4,10,6,1,1.5,1,0.46,6
"616",1,3.27023862363,2,10,9,4,1,2,0.64,9
"617",1,3.50068892793,2,10,9,1,1.5,2,1.23,9
"618",1,3.45736378779,4,0,0,3,1,2,0,0
"619",2,2.24527863683,4,10,8,3,1,2,0.34,9
"620",2,2.53916800803,12,10,8,1,1,6,4.48,9
"621",2,2.22185594796,3,10,9,3,1,2,0.34,10
"622",3,3.64307920269,5,0,0,3,1.5,5,0,0
"623",2,1.81929206064,5,10,10,3,1,3,0.14,10
"624",1,1.67750997275,2,10,9,1,1,2,2.83,9
"625",2,1.82476808722,4,10,8,4,1,4,0.06,10
"626",1,3.03480900237,3,9,8,4,0,1,1.02,7
"627",5,2.99388267633,8,0,0,1,2,8,0,0
"628",1,1.59096810316,2,10,9,1,1,1,4.22,9
"629",2,2.97727678746,5,10,9,3,2,3,0.49,9
"630",4,3.92364800559,4,0,0,4,2,4,0,0
"631",1,1.7264066691,2,9,9,4,1,1,0.94,9
"632",3,3.98446370823,5,10,10,2,2,6,0.09,10
"633",1,1.95271186015,2,10,9,2,1,2,1.42,10
"634",1,2.90253393683,2,9,9,4,1,1,0.36,9
"635",1,2.96665024597,4,10,8,1,1,5,3.38,9
"636",3,3.66687202066,4,10,9,2,1,3,0.68,10
"637",1,1.89941121082,3,10,10,1,1,1,0.34,10
"638",3,3.75803717573,7,9,9,1,1,4,3.01,8
"639",1,1.66486388837,2,10,10,1,1,1,5.66,10
"640",2,2.78384275016,4,9,9,3,1,2,0.39,9
"641",1,2.19494101909,1,0,0,4,2,1,0.07,0
"642",1,3.16790289,2,10,9,3,1,2,0.42,10
"643",3,2.94121257474,6,10,10,2,3,3,0.11,10
"644",8,2.94500515724,16,10,9,3,2,16,0.77,9
"645",1,2.69924180243,2,0,0,1,0.5,1,0,0
"646",1,2.18397795784,2,10,8,2,1,1,1.45,9
"647",4,2.7906019945,5,10,9,4,2.5,4,0.24,9
"648",5,3.86243683163,8,0,0,3,2,8,1,0
"649",1,1.78339340056,2,10,9,2,1,2,3.33,9
"650",1,3.03605878892,3,9,9,4,3.5,3,0.64,9
"651",3,2.26241090215,5,10,8,2,1,4,0.09,10
"652",2,1.93932228087,4,9,10,2,1,4,0.92,10
"653",1,3.12140585238,2,0,0,2,1,1,0,0
"654",1,2.44296477837,2,10,9,2,1,1,4.23,9
"655",3,3.91058163166,4,0,0,4,1,4,0,0
"656",3,2.13735609631,3,0,0,1,1.5,3,0,0
"657",1,2.23804654328,2,0,0,4,1.5,1,0,0
"658",1,1.90280820119,3,9,9,3,1,2,0.38,9
"659",1,1.44585297525,2,9,9,2,1,1,2.33,9
"660",1,2.28588758505,2,10,9,2,1,1,1.11,9
"661",2,2.86866230789,4,0,0,1,1,4,0,0
"662",1,1.67256892191,2,0,0,4,1.5,2,0,0
"663",3,2.68531722402,4,0,0,1,1,3,0,0
"664",3,2.07422400911,4,10,9,3,1,4,1.99,9
"665",2,3.41044458193,4,0,0,3,1,3,0,0
"666",1,1.90069174238,2,9,8,3,1,2,0.49,8
"667",2,3.00268189615,5,10,9,1,0.5,3,1.27,8
"668",3,3.79203108399,4,0,0,4,1,6,0,0
"669",1,1.39680073764,2,10,10,2,1,1,0.49,10
"670",2,1.85726350648,3,0,0,4,1,3,0,0
"671",2,3.34711357722,6,10,10,4,1.5,4,0.21,10
"672",2,4.17855054592,4,9,9,1,1,2,1.05,9
"673",3,3.30757130854,4,0,0,3,2,3,0,0
"674",1,2.21553771667,2,10,8,4,1,1,0.27,9
"675",2,3.47609675007,3,10,10,3,1.5,2,0.23,10
"676",1,1.9129898595,4,10,9,2,1,2,2.57,9
"677",1,2.12959792731,2,10,9,1,1,1,3.01,9
"678",1,3.19897969415,2,0,0,2,1,1,0,0
"679",1,1.8761723833,2,10,9,3,1,1,0.76,9
"680",2,3.43462156253,4,10,9,1,1,3,0.97,9
"681",1,1.91729009593,2,9,9,2,1,1,3.62,9
"682",1,1.98596378948,2,10,10,2,1,2,0.61,9
"683",2,1.91620344275,4,0,0,1,1,2,0,0
"684",1,2.11044543906,2,0,0,4,1,2,0,0
"685",1,3.8099903557,2,5,7,1,1,1,1.02,2
"686",3,2.64233035807,16,10,8,1,2,13,4.85,9
"687",1,1.8385643202,2,0,0,1,1,1,0,0
"688",1,2.17389912751,2,10,9,4,1,1,0.29,9
"689",1,1.55342838431,2,10,10,2,2,1,2,10
"690",1,2.97726052425,2,0,0,1,1,1,0,0
"691",1,2.04898938016,2,10,10,1,1,1,12.25,10
"692",1,2.15826127245,2,10,9,3,1,1,1.4,9
"693",1,2.48079655446,2,10,9,1,1,1,0.87,8
"694",1,1.63784940061,2,10,10,2,2,1,1,10
"695",1,1.90596139934,2,10,8,4,1,1,0.23,9
"696",1,1.78299037485,2,10,9,2,1,1,0.53,9
"697",1,2.61721041406,2,0,0,2,1,1,0,0
"698",0,2.99356577013,2,10,10,2,0,1,0.49,10
"699",0,3.08852933711,3,0,0,3,0.5,2,0,0
"700",2,2.50587156427,4,0,0,1,1,2,0,0
"701",2,2.41136603099,3,10,6,4,1,2,0.18,9
"702",1,2.25251161076,2,0,0,3,1,1,0,0
"703",2,3.39151760731,4,0,0,1,1.5,2,0,0
"704",1,2.23666692417,2,10,9,2,1,2,3.41,9
"705",1,3.77844152986,2,0,0,4,0.5,2,0,0
"706",4,2.10352733525,7,0,0,1,2,4,0,0
"707",1,3.45065970042,3,10,10,1,1,2,1.55,9
"708",0,3.00151606868,3,10,9,2,1,2,0.32,9
"709",4,2.50647927778,8,9,9,2,2,6,0.38,9
"710",0,3.04277739616,7,8,8,3,1,7,2.92,8
"711",1,1.51948638025,2,10,9,1,1,1,6.23,9
"712",2,1.90563218327,3,0,0,1,1,2,0,0
"713",3,3.00523348778,5,10,8,1,2,5,2.34,9
"714",1,2.64348683641,2,0,0,4,1,1,0,0
"715",2,1.73837244284,8,10,9,2,2,3,2,9
"716",2,2.93627938603,4,10,9,3,1,2,1.29,9
"717",1,2.48640507221,2,8,8,1,1,1,0.65,8
"718",2,3.66009617137,6,10,8,1,1,4,3.46,9
"719",7,3.51685257079,14,10,9,2,2,14,1.77,9
"720",2,3.67289374847,5,0,0,4,1,3,0,0
"721",2,2.39728541729,2,9,8,3,1,1,1.07,9
"722",4,3.72507027159,6,0,0,4,1,4,0,0
"723",4,3.68945867722,6,10,9,1,1,3,1.55,9
"724",2,2.21807522804,4,10,9,1,1.5,2,3.24,9
"725",1,1.96099631749,1,10,10,2,1,1,1,10
"726",3,3.9602428159,4,10,10,1,1,3,0.59,9
"727",2,3.12981979162,3,10,8,3,1,3,0.73,9
"728",3,4.03939666284,4,10,9,2,1,3,0.85,9
"729",3,1.87853703543,4,10,9,1,1.5,2,0.75,9
"730",2,3.25765982105,4,10,10,2,1,3,1,10
"731",0,2.64387834412,10,10,8,1,1.5,10,1.55,9
"732",3,3.98776675687,4,0,0,2,1,4,0,0
"733",3,3.97697851064,3,0,0,2,1,3,0,0
"734",1,3.1106706165,3,10,10,2,1,2,0.82,9
"735",1,1.47604631144,2,10,10,1,1,1,0.62,10
"736",1,3.31611982813,2,10,10,2,1,2,2.59,9
"737",1,2.20580927704,2,10,10,1,1,1,1,10
"738",2,2.47274694752,4,10,6,3,1,2,0.13,8
"739",2,2.94620958925,6,10,7,2,1,5,0.65,9
"740",1,3.10205471656,4,10,9,4,1,2,1.23,9
"741",1,1.88514619254,2,10,9,2,1,1,2.5,9
"742",1,2.35801507675,2,10,10,2,1,2,0.59,9
"743",2,3.19323307974,4,10,10,3,1,2,1.89,9
"744",1,2.97726935767,3,10,9,2,1,2,0.23,10
"745",2,3.20365485572,4,0,0,4,1,2,0,0
"746",1,1.83406767125,4,0,0,1,0,4,0,0
"747",2,2.86233982694,3,0,0,2,1,2,0,0
"748",1,3.01305121348,2,10,10,1,1,1,1.89,10
"749",3,2.86597602507,4,10,9,2,1,3,2.33,9
"750",0,3.03888360601,13,0,0,1,0.5,8,0,0
"751",8,1.48555299268,16,9,9,2,1.5,16,0.93,8
"752",1,1.77858371826,2,10,10,1,1,1,5,9
"753",2,2.97910795664,5,10,10,2,1,5,0.28,10
"754",1,1.90119646963,2,10,10,4,1,1,0.31,10
"755",1,2.14363097405,2,10,10,4,1,1,0.25,10
"756",1,1.75470592935,2,10,8,2,1,2,2.4,8
"757",2,2.88819151909,6,0,0,1,1,4,0,0
"758",4,2.98084704463,7,10,9,3,1,6,0.49,8
"759",3,1.94440944284,6,0,0,3,1.5,6,0,0
"760",1,2.96638861481,4,9,9,2,1,1,1.11,8
"761",1,1.44430862871,2,10,10,2,1.5,1,1.78,10
"762",2,1.89288757932,4,10,10,2,1.5,2,0.66,10
"763",1,2.55236599385,2,9,10,3,1,1,0.53,9
"764",1,1.99583256345,3,10,10,3,1,1,2.43,9
"765",3,2.59449601339,5,9,8,1,1,3,0.52,8
"766",1,1.9070147784,4,0,0,4,1,1,0,0
"767",2,1.54297886861,2,0,0,3,1,1,0,0
"768",0,3.85806182363,2,10,10,1,1,2,0.75,10
"769",1,2.35530980268,2,10,9,3,1,2,0.26,9
"770",2,2.52012159704,2,10,9,4,1,1,1.43,10
"771",1,1.87811012065,2,10,9,1,1,1,5.14,10
"772",2,3.25292541873,4,10,9,1,2,3,2.12,9
"773",1,1.93617948742,4,10,9,1,1,2,2.04,9
"774",1,3.11885647624,4,0,0,3,1,2,0,0
"775",1,1.70818892763,2,10,9,4,1,1,0.34,9
"776",1,3.0072580498,3,10,10,4,1,1,0.2,10
"777",1,1.90185264827,2,10,8,2,1,1,1.26,8
"778",2,3.00664669814,5,0,0,1,1,2,0,0
"779",1,3.7166583973,2,7,7,1,1,1,3,6
"780",3,2.56679015107,5,9,9,1,1.5,4,2.58,9
"781",1,3.74505700034,4,8,8,3,1.5,4,2.57,8
"782",1,3.37483706022,2,0,0,1,1,1,0,0
"783",1,2.79789665999,3,10,9,3,0.5,2,2.63,9
"784",1,3.11467926213,2,9,9,1,2,2,3.71,9
"785",0,3.07815201832,2,10,9,2,1,1,3.57,9
"786",1,2.55664236078,2,0,0,2,1,1,0,0
"787",3,3.56278743368,8,10,10,4,1.5,5,0.09,10
"788",1,3.53787027505,2,9,8,1,1,1,3.72,8
"789",2,1.58846398196,6,10,9,1,1,6,2.59,9
"790",2,1.54907946984,3,0,0,1,1,2,0,0
"791",1,2.0095544816,2,9,9,1,1,1,2.5,9
"792",2,3.1411108869,5,8,7,3,1,2,3.91,9
"793",1,2.33782650999,3,9,9,4,1,2,0.22,8
"794",2,3.11201748338,2,9,9,4,1,3,0.24,9
"795",3,3.09268233482,4,10,9,3,1.5,5,0.42,9
"796",0,2.67181071232,8,9,8,1,1,3,1.02,8
"797",1,3.09452620812,4,9,8,2,0.5,3,4.23,7
"798",1,3.06024051707,2,10,10,2,1,1,0.24,10
"799",1,2.67972018421,4,0,0,4,1,2,0,0
"800",0,2.94927533271,3,10,9,1,1,3,3.33,9
"801",2,3.13942488974,4,0,0,4,2,2,0,0
"802",4,3.61630809779,4,7,8,1,2.5,6,0.94,9
"803",2,3.11683399401,3,8,7,3,0.5,3,2.69,8
"804",1,2.59826182002,2,0,0,4,0.5,1,0,0
"805",2,1.81921913249,4,10,9,3,1,2,0.48,10
"806",1,3.79409798295,4,10,9,1,1,2,0.96,9
"807",4,7.55966271779,5,0,0,3,1,5,0,0
"808",1,8.12479874459,2,9,9,2,1,1,2.61,9
"809",1,8.48944797734,2,0,0,3,1,1,0,0
"810",1,7.74717772143,1,0,0,2,1.5,1,0,0
"811",1,6.06956973323,2,9,9,1,1,2,5.85,9
"812",1,7.34697716287,2,10,9,2,1,1,7.24,9
"813",1,6.09988498118,4,0,0,1,1,2,0,0
"814",1,7.32752991392,2,10,8,1,1,1,0.46,8
"815",0,5.0913805809,2,10,8,2,1,1,1,10
"816",1,4.92755765447,2,10,8,2,1,1,3.93,9
"817",3,6.23002870726,6,0,0,4,2,4,0,0
"818",0,5.14526740573,4,9,7,2,1,2,5.74,9
"819",0,5.21081624753,3,0,0,1,1,1,0,0
"820",4,8.37717589054,6,0,0,4,1.5,4,0,0
"821",3,6.32179734134,4,10,9,2,1,3,4.07,9
"822",2,5.04255412233,4,0,0,1,1,2,0,0
"823",2,7.56757696459,4,10,9,4,1,1,0.11,9
"824",2,7.13618058025,5,0,0,1,1,5,0,0
"825",1,6.12653169364,2,0,0,1,1,1,0,0
"826",2,4.7348776201,2,0,0,4,1,2,0,0
"827",1,7.75634407037,2,0,0,4,1,1,0,0
"828",2,6.19168692978,4,10,10,1,1,3,2.64,10
"829",1,8.10960089676,2,0,0,1,1,1,0,0
"830",2,5.66085610073,4,10,10,1,1,2,0.99,10
"831",3,6.24475880464,4,10,9,2,1.5,4,0.52,9
"832",3,7.12347706014,6,10,10,3,2,4,0.29,10
"833",1,7.20016514322,2,9,9,3,1,1,2,9
"834",3,8.18945008641,4,0,0,4,1,6,0,0
"835",2,7.8944569042,4,8,9,1,1.5,3,0.59,9
"836",3,5.71077178836,4,0,0,1,1,4,0,0
"837",4,6.99831573317,6,0,0,4,2,4,0,0
"838",3,7.09725171896,4,10,10,4,1,3,0.27,10
"839",4,7.39372452298,6,10,8,1,2,7,0.5,9
"840",3,5.87695141234,4,0,0,4,1,4,0,0
"841",0,6.99014158769,4,0,0,3,2,4,0,0
"842",2,6.98907329243,4,0,0,4,1,2,0,0
"843",2,6.82014528819,5,9,9,2,1,3,1.44,8
"844",3,6.81247941359,5,0,0,1,1,4,0,0
"845",3,7.58266377494,6,10,10,1,1,3,0.6,10
"846",2,6.00568371485,4,0,0,1,2,6,0,0
"847",1,5.7130137657,3,10,10,2,1,1,0.26,9
"848",2,6.94767520751,4,10,9,1,1,4,0.38,9
"849",3,6.97988503185,4,10,9,1,1,3,1.14,9
"850",5,6.91026970345,9,0,0,1,3,9,0,0
"851",3,6.41262990525,4,10,10,1,1,3,0.27,9
"852",3,7.28728728873,4,10,9,1,1,3,0.91,9
"853",1,6.25679627031,3,10,10,4,1,2,0.16,8
"854",2,7.61568851365,4,0,0,1,1,3,0,0
"855",3,6.95821662372,4,10,10,3,1.5,4,0.29,9
"856",2,5.63455251655,4,9,9,3,1,4,0.25,9
"857",4,7.10091571128,6,10,8,2,2,6,0.7,9
"858",1,7.31042057848,2,10,9,2,1,1,1.06,9
"859",5,6.85510713335,5,10,9,1,2,5,0.34,9
"860",4,6.07485712811,6,10,10,3,2,6,0.46,10
"861",1,6.54097590762,4,0,0,2,1,2,0,0
"862",3,7.09034945519,6,10,10,3,2,6,0.36,9
"863",2,6.29653218217,6,10,9,1,1,4,1.85,9
"864",1,7.13223554918,4,10,10,1,1,2,0.47,9
"865",3,8.59224818499,4,10,9,2,1,3,2.54,9
"866",1,8.38208559186,2,10,9,1,1,1,3.6,10
"867",2,7.11299631748,4,10,9,1,1.5,3,1.2,9
"868",1,7.04175857671,1,0,0,2,1,1,0,0
"869",4,5.1699274523,5,10,9,2,1,5,1.41,7
"870",1,7.7177998154,2,0,0,3,1,1,0,0
"871",2,6.14271284036,4,8,8,1,1,2,0.42,8
"872",2,7.65388472677,6,0,0,1,1,6,0,0
"873",5,6.12086576362,8,10,9,4,2,6,0.22,10
"874",2,7.27573376439,4,10,10,1,1,2,1.76,9
"875",1,7.2999110653,2,10,10,1,1,1,5.58,10
"876",3,8.55758990642,4,6,10,3,1.5,3,0.49,8
"877",1,7.99347081815,4,10,10,2,1,1,1,10
"878",4,8.26094431267,7,10,10,3,3,5,0.22,9
"879",1,7.48315840652,2,0,0,4,1,1,0,0
"880",2,8.3045048949,4,10,9,1,1,2,2.46,9
"881",5,7.96553331711,10,0,0,4,2,10,0.13,0
"882",2,8.04382686401,4,10,10,3,1,2,0.46,9
"883",1,5.55940032808,2,10,10,2,1,2,0.36,9
"884",4,6.248410175,5,0,0,3,1,5,0.28,0
"885",1,7.72341816103,4,8,6,2,1,1,1,6
"886",2,8.4627563782,4,0,0,4,1,3,0,0
"887",2,5.87659946164,4,10,9,1,1,4,2,10
"888",3,8.36904466022,5,10,10,1,2,4,0.49,10
"889",4,7.09861902164,4,10,10,2,1,4,0.25,10
"890",2,7.00651211232,4,9,9,1,1.5,2,0.99,8
"891",4,6.25603030978,4,0,0,1,1,4,0,0
"892",2,4.40347704033,4,10,7,1,1,3,0.92,9
"893",1,6.53873168083,2,0,0,3,1,2,0.08,0
"894",1,7.15093071816,2,10,10,2,1,1,0.78,8
"895",1,8.48358689265,2,10,9,1,1,1,8.52,9
"896",3,6.14101662242,5,10,10,1,2.5,5,0.81,10
"897",4,7.4716597541,6,0,0,4,1,6,0,0
"898",2,6.95600000328,4,9,8,4,1.5,4,0.32,8
"899",1,5.80644004668,2,10,9,2,1,1,2,10
"900",1,7.36481856101,2,10,10,1,1,1,2.08,10
"901",1,5.71566648655,4,9,8,2,1,4,3.91,8
"902",1,5.24883929577,1,0,0,3,1,1,0,0
"903",3,6.35825332505,7,10,9,2,1.5,3,0.36,9
"904",8,7.33555604258,4,0,0,4,2.5,4,0,0
"905",3,7.00076766471,6,10,9,2,1,2,1.05,9
"906",1,7.40410968655,2,10,10,1,1,3,0.46,10
"907",4,7.09363285589,4,10,10,2,1,5,1,10
"908",2,5.61170255046,4,10,10,2,1,3,0.42,9
"909",1,6.85142289425,2,9,9,2,1,1,0.38,9
"910",2,7.21453848218,4,0,0,1,1,1,0,0
"911",3,7.34076104489,4,10,10,4,2,5,1.98,9
"912",2,7.93265709134,4,10,9,3,1,4,0.53,10
"913",1,8.32632212229,2,10,10,1,1,1,0.47,9
"914",2,7.27350495575,4,10,10,1,1.5,4,1.65,10
"915",1,7.37402831319,2,10,9,1,1.5,1,8.58,9
"916",1,4.44336927129,2,10,8,3,1,1,2.24,8
"917",1,5.17519022522,2,0,0,4,1,1,0,0
"918",1,5.16862677174,4,0,0,3,1,4,0,0
"919",4,6.07371113742,6,10,7,1,2,6,0.12,7
"920",3,6.93370740843,5,10,10,4,1,3,0.17,10
"921",2,6.6490702428,4,10,10,3,1,2,0.23,10
"922",1,7.26586411241,2,10,9,2,1,1,4.07,9
"923",3,6.89039112953,6,0,0,2,1,6,0,0
"924",1,4.39873041125,2,10,9,1,1,2,3.84,10
"925",1,5.8600176735,2,10,10,4,1,1,0.23,10
"926",2,5.83846830362,6,10,10,1,1.5,6,0.62,9
"927",4,6.88116840113,4,0,0,1,1.5,4,0,0
"928",1,4.47368395778,2,10,9,1,1,1,4.11,9
"929",1,8.1774714698,2,0,0,1,1,1,0,0
"930",1,5.87363635706,4,9,9,2,1,4,2.73,8
"931",3,6.1739135228,3,10,10,2,1,2,0.33,10
"932",4,8.33349840079,7,10,10,1,1,6,0.36,10
"933",1,5.71856884387,4,10,9,2,1,1,1.19,9
"934",1,7.16433535548,2,10,9,2,1,1,2.28,9
"935",2,8.31280866832,4,0,0,1,1.5,4,0,0
"936",4,7.84763124971,4,10,10,2,1,4,1.2,10
"937",3,7.17936515427,4,0,0,3,1,4,0,0
"938",0,8.0948779141,2,0,0,2,1,1,0,0
"939",1,7.45842537585,2,10,10,1,1,2,2,10
